,age,income,children,credit_history,overdue_payments,active_loans,years_in_job,employment_type,owns_property,assets_value,other_loans,education,city,marital_status,support_indicator ,credit_risk
8178,47,34983 złoty,2 dzieci,dobra historia,brak opóźnień,1,7,stała,nie,133957 złoty,0,średnie,duże,kawaler/panna,0.6937164914091576,0
8179,37,40000 złoty,brak,brak historii,brak opóźnień,2,7,stała,nie,,0,średnie,średnie,rozwiedziony/rozwiedziona,0.9252002974346656,0
8180,18,15910 złoty,brak,,brak opóźnień,1,12,stała,,96660 złoty,1,podstawowe,średnie,kawaler/panna,0.8297514879147052,0
8181,42,40000 złoty,brak,brak historii,2,2,16,określona,tak,174943 złoty,0,podstawowe,duże,kawaler/panna,0.7374655966375122,0
8182,39,17137 złoty,1 dzieci,dobra historia,,2,11,stała,nie,15490 złoty,1,średnie,małe,żonaty/zamężna,0.3803515102887458,0
8183,41,16775 złoty,brak,dobra historia,brak opóźnień,6,7,brak,,,0,wyższe,średnie,rozwiedziony/rozwiedziona,0.928477348055443,1
8184,40,19225 złoty,5 dzieci,brak historii,brak opóźnień,0,13,stała,tak,11287 złoty,1,średnie,duże,żonaty/zamężna,0.9262702641388948,0
8185,26,16138 złoty,brak,dobra historia,,0,12,stała,tak,82112 złoty,1,podstawowe,średnie,żonaty/zamężna,0.6524092629488644,0
8186,45,33225 złoty,1 dzieci,dobra historia,brak opóźnień,2,15,stała,,37827 złoty,1,średnie,małe,kawaler/panna,0.4002017890021285,0
8187,46,,3 dzieci,,opóźnienia,2,5,samozatrudnienie,tak,,0,wyższe,duże,kawaler/panna,0.7173203426632992,0
8188,46,,1 dzieci,dobra historia,,3,12,samozatrudnienie,tak,25691 złoty,0,średnie,duże,kawaler/panna,0.5594556802408776,0
8189,49,30861 złoty,1 dzieci,,brak opóźnień,0,13,stała,nie,47130 złoty,0,średnie,małe,kawaler/panna,0.3470556327231984,0
8190,46,19195 złoty,1 dzieci,dobra historia,opóźnienia,0,8,samozatrudnienie,nie,366566 złoty,0,średnie,duże,kawaler/panna,0.5510329966899139,0
8191,35,18694 złoty,brak,brak historii,opóźnienia,1,3,stała,tak,,0,średnie,duże,kawaler/panna,0.2002171123555617,0
8192,39,22569 złoty,2 dzieci,dobra historia,,3,10,samozatrudnienie,tak,63586 złoty,0,podstawowe,małe,kawaler/panna,0.6681430439586331,0
8193,40,27770 złoty,brak,dobra historia,,3,6,określona,nie,27847 złoty,1,podstawowe,małe,żonaty/zamężna,0.909128755650114,0
8194,41,26766 złoty,3 dzieci,brak historii,opóźnienia,1,14,stała,,18503 złoty,0,wyższe,małe,żonaty/zamężna,0.5303370869425708,0
8195,49,,1 dzieci,brak historii,brak opóźnień,2,9,samozatrudnienie,nie,39451 złoty,0,podstawowe,duże,kawaler/panna,0.3218120016300174,0
8196,46,33642 złoty,2 dzieci,brak historii,brak opóźnień,1,10,określona,nie,200344 złoty,0,wyższe,średnie,żonaty/zamężna,0.9629177660906232,0
8197,60,19708 złoty,brak,dobra historia,brak opóźnień,0,8,określona,tak,22590 złoty,0,średnie,średnie,kawaler/panna,0.6373064136249185,0
8198,62,15875 złoty,3 dzieci,dobra historia,opóźnienia,1,8,stała,,,1,średnie,małe,kawaler/panna,0.5205203618939329,0
8199,40,10572 złoty,brak,dobra historia,brak opóźnień,2,18,samozatrudnienie,nie,,0,średnie,małe,żonaty/zamężna,0.4056887052477268,0
8200,18,,2 dzieci,dobra historia,opóźnienia,3,12,stała,tak,221792 złoty,1,średnie,małe,rozwiedziony/rozwiedziona,0.5477908326251814,0
8201,52,22163 złoty,brak,dobra historia,2,2,3,stała,tak,113902 złoty,0,średnie,duże,rozwiedziony/rozwiedziona,0.4959052233937856,0
8202,34,24475 złoty,1 dzieci,brak historii,opóźnienia,0,9,stała,nie,70092 złoty,1,podstawowe,małe,żonaty/zamężna,0.8156483070441544,0
8203,31,37156 złoty,1 dzieci,brak historii,brak opóźnień,1,2,brak,tak,93453 złoty,1,wyższe,małe,rozwiedziony/rozwiedziona,0.8968987139337,0
8204,36,17349 złoty,brak,dobra historia,brak opóźnień,2,18,określona,nie,52603 złoty,0,średnie,średnie,żonaty/zamężna,0.7855072751722695,0
8205,35,11078 złoty,1 dzieci,dobra historia,,3,16,stała,nie,,1,podstawowe,małe,kawaler/panna,0.3269364094234394,0
8206,46,22808 złoty,brak,brak historii,brak opóźnień,3,18,brak,,46055 złoty,1,podstawowe,małe,rozwiedziony/rozwiedziona,0.6100623644564184,0
8207,24,25693 złoty,1 dzieci,dobra historia,brak opóźnień,2,1,stała,tak,47886 złoty,0,średnie,średnie,żonaty/zamężna,0.9264671652842748,0
8208,29,19313 złoty,2 dzieci,dobra historia,opóźnienia,1,4,stała,tak,35066 złoty,1,średnie,małe,kawaler/panna,0.9353276210495484,0
8209,43,40000 złoty,brak,dobra historia,brak opóźnień,1,5,stała,,87508 złoty,1,wyższe,średnie,żonaty/zamężna,0.9091466578739138,0
8210,46,6354 złoty,1 dzieci,dobra historia,brak opóźnień,0,4,samozatrudnienie,tak,65932 złoty,0,podstawowe,średnie,kawaler/panna,0.3097972659189987,0
8211,46,38562 złoty,1 dzieci,dobra historia,brak opóźnień,1,5,stała,tak,200365 złoty,0,wyższe,duże,żonaty/zamężna,0.6478390387557312,0
8212,32,,brak,dobra historia,brak opóźnień,0,5,stała,tak,,0,wyższe,małe,żonaty/zamężna,0.5551411173388433,0
8213,30,27677 złoty,4 dzieci,dobra historia,,3,8,stała,tak,50689 złoty,1,średnie,duże,żonaty/zamężna,0.4699371107240466,0
8214,34,4154 złoty,1 dzieci,dobra historia,brak opóźnień,1,12,stała,nie,52823 złoty,0,średnie,średnie,żonaty/zamężna,0.991735675191652,1
8215,42,40000 złoty,brak,dobra historia,brak opóźnień,2,12,stała,tak,71404 złoty,1,średnie,duże,żonaty/zamężna,0.3468583496609678,0
8216,54,13184 złoty,brak,dobra historia,2,1,15,stała,tak,85657 złoty,0,średnie,średnie,żonaty/zamężna,0.2299924956511286,0
8217,19,,1 dzieci,brak historii,brak opóźnień,1,11,stała,tak,165089 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.5592240002036577,0
8218,37,20225 złoty,brak,,,4,11,samozatrudnienie,nie,,0,średnie,małe,kawaler/panna,0.0847927500816445,0
8219,26,27003 złoty,brak,dobra historia,,2,16,określona,tak,,0,podstawowe,małe,żonaty/zamężna,0.7344128214959086,0
8220,23,30324 złoty,brak,,brak opóźnień,2,14,stała,tak,73480 złoty,0,średnie,małe,kawaler/panna,0.0022596561665433,0
8221,49,34420 złoty,1 dzieci,dobra historia,opóźnienia,0,11,stała,tak,70436 złoty,0,podstawowe,duże,żonaty/zamężna,0.1759542954979353,0
8222,45,33121 złoty,1 dzieci,dobra historia,opóźnienia,0,0,samozatrudnienie,nie,28467 złoty,1,wyższe,małe,kawaler/panna,0.9836732470285536,0
8223,44,24995 złoty,brak,brak historii,brak opóźnień,1,17,stała,,128380 złoty,1,podstawowe,małe,żonaty/zamężna,0.1410403840327454,0
8224,49,,1 dzieci,dobra historia,opóźnienia,0,1,określona,,58074 złoty,1,średnie,małe,żonaty/zamężna,0.0361719827441234,0
8225,35,12767 złoty,4 dzieci,brak historii,brak opóźnień,1,6,określona,nie,32113 złoty,0,wyższe,duże,kawaler/panna,0.2311142807820853,0
8226,35,15130 złoty,4 dzieci,,,0,0,samozatrudnienie,tak,,0,średnie,małe,żonaty/zamężna,0.2561199563495377,0
8227,61,34466 złoty,3 dzieci,dobra historia,brak opóźnień,2,19,stała,,21890 złoty,0,średnie,średnie,żonaty/zamężna,0.0932905298561949,0
8228,37,,2 dzieci,dobra historia,opóźnienia,5,6,stała,nie,,0,średnie,małe,kawaler/panna,0.2776005187198094,1
8229,47,,brak,dobra historia,opóźnienia,1,10,brak,tak,,0,średnie,małe,kawaler/panna,0.4884750569208065,0
8230,40,17031 złoty,brak,dobra historia,brak opóźnień,2,1,określona,tak,53460 złoty,1,średnie,duże,rozwiedziony/rozwiedziona,0.4221481888687067,0
8231,21,34726 złoty,brak,brak historii,brak opóźnień,0,11,stała,nie,19686 złoty,1,średnie,małe,żonaty/zamężna,0.0808145261964095,0
8232,19,12324 złoty,1 dzieci,dobra historia,opóźnienia,1,15,stała,tak,,0,średnie,małe,żonaty/zamężna,0.3206116341383025,0
8233,34,37747 złoty,3 dzieci,dobra historia,,2,5,stała,nie,14522 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.6840338837419073,0
8234,50,19332 złoty,brak,dobra historia,opóźnienia,4,9,stała,tak,39658 złoty,1,podstawowe,średnie,żonaty/zamężna,0.4269753955229804,0
8235,47,40000 złoty,brak,,opóźnienia,3,11,samozatrudnienie,nie,57091 złoty,0,wyższe,małe,żonaty/zamężna,0.2923463020178455,0
8236,49,,1 dzieci,dobra historia,opóźnienia,0,4,stała,nie,,0,średnie,małe,żonaty/zamężna,0.1343537487977832,0
8237,30,40000 złoty,brak,dobra historia,brak opóźnień,2,13,stała,tak,,0,wyższe,małe,kawaler/panna,0.3701814061779953,0
8238,56,18384 złoty,brak,,brak opóźnień,2,5,stała,,85077 złoty,0,średnie,średnie,kawaler/panna,0.7773223591000852,0
8239,30,18219 złoty,brak,dobra historia,brak opóźnień,1,10,samozatrudnienie,nie,20590 złoty,1,średnie,średnie,żonaty/zamężna,0.4113321988424118,0
8240,42,24280 złoty,4 dzieci,dobra historia,brak opóźnień,0,9,stała,nie,69275 złoty,0,wyższe,średnie,żonaty/zamężna,0.4897479655767677,0
8241,39,15544 złoty,brak,dobra historia,,2,15,stała,,20730 złoty,0,podstawowe,małe,żonaty/zamężna,0.7460035700918228,0
8242,38,21244 złoty,1 dzieci,dobra historia,3,0,11,określona,,157037 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.1423537246927795,1
8243,53,15232 złoty,brak,dobra historia,,3,0,stała,,10000 złoty,1,średnie,średnie,żonaty/zamężna,0.8849875419152158,0
8244,32,15513 złoty,1 dzieci,,opóźnienia,5,10,stała,tak,38966 złoty,1,średnie,małe,rozwiedziony/rozwiedziona,0.8770574145598636,1
8245,26,28097 złoty,brak,dobra historia,brak opóźnień,0,10,samozatrudnienie,tak,64156 złoty,0,średnie,średnie,kawaler/panna,0.4105604407175603,0
8246,40,14033 złoty,brak,,opóźnienia,0,12,stała,tak,19508 złoty,0,podstawowe,małe,kawaler/panna,0.7150390914233538,0
8247,36,,brak,,brak opóźnień,1,7,stała,tak,129079 złoty,0,średnie,duże,kawaler/panna,0.4929460799574414,0
8248,70,,brak,brak historii,brak opóźnień,2,2,brak,tak,151875 złoty,0,średnie,średnie,kawaler/panna,0.0855777115010221,0
8249,46,17120 złoty,1 dzieci,dobra historia,brak opóźnień,1,2,samozatrudnienie,tak,,1,wyższe,duże,żonaty/zamężna,0.1245484606439883,0
8250,35,40000 złoty,brak,brak historii,brak opóźnień,0,8,stała,nie,39347 złoty,1,średnie,małe,żonaty/zamężna,0.0470806203977114,0
8251,29,14429 złoty,3 dzieci,,opóźnienia,2,17,stała,tak,26186 złoty,1,podstawowe,małe,kawaler/panna,0.0391810419809042,0
8252,21,15278 złoty,brak,brak historii,,0,9,brak,tak,84830 złoty,1,średnie,małe,żonaty/zamężna,0.9680166942661936,0
8253,29,24269 złoty,brak,dobra historia,brak opóźnień,0,9,stała,nie,46508 złoty,1,średnie,średnie,żonaty/zamężna,0.1504120605834901,0
8254,41,18299 złoty,3 dzieci,dobra historia,,2,11,stała,,20600 złoty,1,wyższe,małe,kawaler/panna,0.1471055927477018,0
8255,54,40000 złoty,brak,brak historii,opóźnienia,2,14,stała,nie,284084 złoty,1,podstawowe,małe,żonaty/zamężna,0.7453013893862437,0
8256,51,,brak,brak historii,opóźnienia,2,7,stała,nie,214655 złoty,1,podstawowe,średnie,żonaty/zamężna,0.6045988644050224,0
8257,42,26045 złoty,brak,brak historii,,3,13,stała,tak,,0,wyższe,duże,kawaler/panna,0.8606110802656453,0
8258,36,35308 złoty,2 dzieci,dobra historia,2,2,15,stała,nie,,1,średnie,duże,żonaty/zamężna,0.7341960734409371,0
8259,42,34971 złoty,2 dzieci,dobra historia,brak opóźnień,1,13,stała,nie,135272 złoty,0,średnie,średnie,kawaler/panna,0.6962744324108506,0
8260,34,24751 złoty,brak,dobra historia,,3,15,brak,,73696 złoty,1,średnie,małe,rozwiedziony/rozwiedziona,0.6286864544326844,0
8261,57,20321 złoty,1 dzieci,,brak opóźnień,3,19,określona,tak,79669 złoty,0,podstawowe,małe,żonaty/zamężna,0.152553448549662,0
8262,38,40000 złoty,1 dzieci,brak historii,brak opóźnień,4,9,brak,nie,19301 złoty,1,podstawowe,duże,kawaler/panna,0.7213396388874662,0
8263,39,20954 złoty,3 dzieci,dobra historia,2,2,7,stała,tak,,0,podstawowe,średnie,żonaty/zamężna,0.6271785898704101,0
8264,18,17661 złoty,brak,dobra historia,2,0,2,stała,tak,34103 złoty,1,średnie,średnie,rozwiedziony/rozwiedziona,0.5625421280408895,0
8265,38,15947 złoty,2 dzieci,,brak opóźnień,2,11,stała,nie,,0,podstawowe,małe,żonaty/zamężna,0.7473973396117566,0
8266,48,9289 złoty,brak,dobra historia,,1,9,stała,,43390 złoty,1,średnie,małe,kawaler/panna,0.1251780583318082,0
8267,29,33216 złoty,brak,dobra historia,2,1,13,brak,tak,55629 złoty,0,średnie,duże,żonaty/zamężna,0.7422089493388091,0
8268,32,6808 złoty,brak,dobra historia,brak opóźnień,0,8,stała,nie,39360 złoty,0,wyższe,duże,żonaty/zamężna,0.8743745830963343,0
8269,47,,2 dzieci,dobra historia,brak opóźnień,2,4,określona,nie,28592 złoty,0,średnie,duże,kawaler/panna,0.1811299851368453,0
8270,25,19881 złoty,1 dzieci,dobra historia,brak opóźnień,0,9,brak,,69447 złoty,0,podstawowe,średnie,żonaty/zamężna,0.6995475230693822,0
8271,50,40000 złoty,1 dzieci,dobra historia,brak opóźnień,3,0,określona,nie,62623 złoty,1,podstawowe,małe,żonaty/zamężna,0.8917009152562912,0
8272,34,8814 złoty,1 dzieci,dobra historia,opóźnienia,3,9,określona,nie,,1,średnie,małe,kawaler/panna,0.1248829288591508,0
8273,36,14036 złoty,1 dzieci,brak historii,opóźnienia,3,6,określona,tak,114165 złoty,1,średnie,małe,kawaler/panna,0.7162426465075639,0
8274,28,20577 złoty,2 dzieci,dobra historia,,1,16,stała,,,1,wyższe,małe,żonaty/zamężna,0.6505684225229225,0
8275,43,19955 złoty,brak,dobra historia,brak opóźnień,1,16,stała,,62652 złoty,1,wyższe,średnie,żonaty/zamężna,0.2203639510649745,0
8276,64,16734 złoty,brak,dobra historia,opóźnienia,0,9,samozatrudnienie,nie,62758 złoty,1,podstawowe,średnie,rozwiedziony/rozwiedziona,0.2940814993535591,0
8277,47,21152 złoty,brak,brak historii,opóźnienia,1,0,stała,tak,11555 złoty,1,podstawowe,średnie,żonaty/zamężna,0.971912502910784,0
8278,31,11733 złoty,brak,dobra historia,,0,4,stała,,,1,wyższe,małe,żonaty/zamężna,0.3804574475869997,0
8279,51,26333 złoty,2 dzieci,brak historii,,0,9,stała,tak,36451 złoty,1,średnie,małe,kawaler/panna,0.9634302529887891,0
8280,36,6899 złoty,1 dzieci,dobra historia,brak opóźnień,2,5,stała,tak,89556 złoty,1,średnie,duże,rozwiedziony/rozwiedziona,0.3133585416356961,0
8281,53,,2 dzieci,dobra historia,brak opóźnień,2,8,stała,tak,65801 złoty,0,podstawowe,małe,żonaty/zamężna,0.0887057421170448,0
8282,48,16314 złoty,brak,dobra historia,brak opóźnień,2,18,stała,nie,30891 złoty,0,średnie,małe,żonaty/zamężna,0.8095517921125929,0
8283,18,36612 złoty,1 dzieci,dobra historia,brak opóźnień,1,7,brak,tak,87298 złoty,1,podstawowe,małe,żonaty/zamężna,0.8759802694470619,0
8284,29,40000 złoty,brak,dobra historia,opóźnienia,0,10,brak,nie,22767 złoty,0,wyższe,duże,żonaty/zamężna,0.21410354235506,0
8285,49,18666 złoty,3 dzieci,dobra historia,,1,11,określona,,63769 złoty,1,średnie,małe,żonaty/zamężna,0.4279647275782197,0
8286,41,40000 złoty,brak,dobra historia,3,0,5,samozatrudnienie,,43324 złoty,0,średnie,średnie,kawaler/panna,0.3331812284744325,1
8287,29,18806 złoty,1 dzieci,,brak opóźnień,0,6,stała,nie,119296 złoty,0,średnie,średnie,żonaty/zamężna,0.905315653190318,0
8288,33,13587 złoty,2 dzieci,dobra historia,,0,8,stała,nie,138827 złoty,0,podstawowe,małe,żonaty/zamężna,0.2884238133766015,0
8289,20,40000 złoty,3 dzieci,,brak opóźnień,0,10,określona,,51953 złoty,0,wyższe,średnie,kawaler/panna,0.6896449126284472,0
8290,39,28577 złoty,brak,dobra historia,opóźnienia,1,14,samozatrudnienie,,47514 złoty,0,podstawowe,małe,rozwiedziony/rozwiedziona,0.6572121181303782,0
8291,62,22075 złoty,brak,dobra historia,,3,4,samozatrudnienie,,15430 złoty,0,podstawowe,średnie,żonaty/zamężna,0.3176598884267108,0
8292,48,31057 złoty,brak,dobra historia,brak opóźnień,2,10,określona,tak,37864 złoty,1,wyższe,duże,żonaty/zamężna,0.3853988569505648,0
8293,61,25263 złoty,brak,dobra historia,opóźnienia,2,0,brak,nie,46085 złoty,0,średnie,małe,żonaty/zamężna,0.3542923384141762,0
8294,48,21277 złoty,1 dzieci,brak historii,,1,9,stała,tak,35918 złoty,1,podstawowe,małe,kawaler/panna,0.3404838267742233,0
8295,50,11347 złoty,3 dzieci,dobra historia,brak opóźnień,0,11,samozatrudnienie,tak,85353 złoty,1,podstawowe,duże,żonaty/zamężna,0.3632804525154315,0
8296,59,19239 złoty,brak,dobra historia,brak opóźnień,2,10,stała,tak,54556 złoty,0,średnie,średnie,żonaty/zamężna,0.2976035427885065,0
8297,43,30080 złoty,1 dzieci,,opóźnienia,1,19,brak,nie,,0,wyższe,małe,kawaler/panna,0.7104390052974247,0
8298,38,20715 złoty,3 dzieci,dobra historia,brak opóźnień,5,6,stała,tak,17755 złoty,1,średnie,duże,żonaty/zamężna,0.4659828888344247,1
8299,50,34584 złoty,brak,brak historii,opóźnienia,2,8,stała,tak,68032 złoty,0,wyższe,średnie,żonaty/zamężna,0.1150692364794715,0
8300,54,26684 złoty,brak,dobra historia,brak opóźnień,0,8,stała,nie,41279 złoty,0,średnie,duże,żonaty/zamężna,0.868782833270235,0
8301,35,14199 złoty,3 dzieci,brak historii,,4,12,stała,nie,,1,wyższe,małe,żonaty/zamężna,0.5078650451150271,0
8302,32,11389 złoty,3 dzieci,brak historii,brak opóźnień,2,18,stała,,91353 złoty,1,wyższe,średnie,kawaler/panna,0.2275668818701798,0
8303,41,20361 złoty,1 dzieci,brak historii,brak opóźnień,2,15,stała,nie,58801 złoty,0,wyższe,średnie,kawaler/panna,0.9418059085444184,0
8304,48,16947 złoty,brak,dobra historia,,1,7,samozatrudnienie,tak,85372 złoty,1,średnie,małe,żonaty/zamężna,0.0970721579077046,0
8305,47,,brak,dobra historia,brak opóźnień,2,2,samozatrudnienie,tak,10000 złoty,0,podstawowe,małe,kawaler/panna,0.2588308610023864,0
8306,25,15381 złoty,1 dzieci,dobra historia,brak opóźnień,3,14,stała,tak,127422 złoty,0,średnie,małe,kawaler/panna,0.3431341313396226,0
8307,59,16192 złoty,brak,brak historii,,2,11,stała,tak,118845 złoty,1,średnie,średnie,kawaler/panna,0.425587674615596,0
8308,33,37292 złoty,brak,dobra historia,opóźnienia,2,13,stała,tak,,1,wyższe,duże,żonaty/zamężna,0.7240133221930808,0
8309,37,23720 złoty,2 dzieci,brak historii,brak opóźnień,1,3,samozatrudnienie,,19684 złoty,0,wyższe,średnie,rozwiedziony/rozwiedziona,0.923356385365956,0
8310,30,15500 złoty,2 dzieci,brak historii,opóźnienia,0,6,samozatrudnienie,tak,29220 złoty,0,wyższe,małe,żonaty/zamężna,0.4236445377934942,0
8311,66,,2 dzieci,brak historii,brak opóźnień,1,5,stała,nie,,0,podstawowe,średnie,żonaty/zamężna,0.2501049986038606,0
8312,42,,brak,,brak opóźnień,1,13,samozatrudnienie,,123261 złoty,0,podstawowe,średnie,żonaty/zamężna,0.4276392620254816,0
8313,31,25511 złoty,brak,,brak opóźnień,2,0,samozatrudnienie,tak,45363 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.3624927134810206,0
8314,48,,2 dzieci,dobra historia,brak opóźnień,2,3,samozatrudnienie,nie,68573 złoty,1,wyższe,średnie,rozwiedziony/rozwiedziona,0.7429745912684277,0
8315,47,15121 złoty,2 dzieci,,brak opóźnień,2,11,stała,nie,77830 złoty,0,średnie,średnie,żonaty/zamężna,0.1784866695162952,0
8316,38,36798 złoty,2 dzieci,brak historii,2,2,0,stała,tak,95822 złoty,1,podstawowe,średnie,żonaty/zamężna,0.8235777645899517,0
8317,48,40000 złoty,4 dzieci,brak historii,brak opóźnień,0,11,stała,nie,28847 złoty,0,średnie,średnie,kawaler/panna,0.977119899928898,0
8318,31,14827 złoty,3 dzieci,dobra historia,opóźnienia,0,7,określona,tak,36263 złoty,0,podstawowe,średnie,żonaty/zamężna,0.4312524189823919,0
8319,35,12198 złoty,1 dzieci,dobra historia,brak opóźnień,1,0,samozatrudnienie,,42497 złoty,0,średnie,duże,żonaty/zamężna,0.7872938549523694,0
8320,19,,brak,dobra historia,,1,15,określona,,125911 złoty,0,średnie,małe,kawaler/panna,0.8683507647703025,0
8321,26,34123 złoty,1 dzieci,dobra historia,brak opóźnień,2,0,stała,,61043 złoty,1,średnie,małe,kawaler/panna,0.2077411433890801,0
8322,58,21042 złoty,1 dzieci,dobra historia,opóźnienia,5,12,samozatrudnienie,,189375 złoty,0,podstawowe,małe,żonaty/zamężna,0.3607694583697598,1
8323,56,13009 złoty,brak,dobra historia,brak opóźnień,2,14,stała,tak,20886 złoty,1,średnie,małe,żonaty/zamężna,0.5223435371912283,0
